Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002651929807205497,,,,0.03156090232834245,0.06034211417120673,,-0.0051136100221181625,,,,,0.11294120703415693,,0.05620673334978973,,,0.05343354919355619
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027176285057741764,,,,0.05258232905992263,0.05905472931454298,,0.018282110287975998,,,,,0.05911255047146687,,0.028642129489382644,,,0.034868832566677346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012142801800911672,,,,0.1346742764103961,0.012616704944523112,,0.08516977434161528,,,,,0.05622189571416195,,-0.011748407785544349,,,0.040641920821668995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04044771688973683,,,,0.053318900030759765,0.055509531423510415,,-0.0032538849427368507,,,,,-0.01742905994249384,,0.07053299577042013,,,0.048092767018529665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17081826059753955,,,,0.12238135122256948,0.017362302802530365,,0.0218661811397096,,,,,0.051045792697455926,,-0.06509586002412909,,,0.024674271145396994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011843850653232768,,,,0.0721732059501337,0.037613028644706045,,0.10867620767743638,,,,,0.16278789118760925,,0.03335596248838507,,,0.07326881964622012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012242934517863934,,,,0.03966062753633552,0.0011131357810036362,,0.19010472124344568,,,,,0.15069136622778154,,0.02967695526983679,,,0.05289589233811657
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1251246822996421,,,,0.0052652945630536855,0.039938044115063714,,0.00976275484023619,,,,,0.007178697147841893,,0.017027308804056215,,,0.022255517811156946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013964337997099742,,,,-0.049115231089408386,-0.015371812048050262,,-0.0706921801495046,,,,,-0.12041639229073647,,0.015110876804029373,,,-0.06583195698150372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07861852494524676,,,,0.005290157775100706,0.03510334661898986,,-0.010244794019446281,,,,,-0.02227239910733451,,0.08540050051865178,,,0.042823629516514694
