Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01497911997508966,,,,0.01629507325441416,0.03512824512326563,,-0.007716813204944347,,,,,0.11813124637503329,,0.05694691267219807,,,0.03822725893603181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006958111127830634,,,,0.05253879176649078,0.05004505463356081,,0.00845783419833312,,,,,0.04607850889543727,,0.037996634059438934,,,0.04412453516647627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019491552288110513,,,,0.1275323424884886,0.029051079521140798,,0.10677113104628921,,,,,0.05199668951129594,,-0.021372613588658183,,,0.03891976477138858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06004058742309391,,,,0.0702998463525231,0.05459269958437008,,-0.011384282540487107,,,,,-0.00996295878489672,,0.07068623236807074,,,0.04126067877822881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17585723443771534,,,,0.10848176148686557,0.034636795083716566,,0.03660796020679133,,,,,0.03638999527215993,,-0.04810835227885892,,,0.015667408972532416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016522324988887633,,,,0.04201419818765027,0.0383409490948822,,0.11352839018190128,,,,,0.19492215898044696,,0.03312689469218246,,,0.06107788705496294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009237906700045961,,,,0.027634325720787785,0.006869453265420642,,0.19185945228832546,,,,,0.15496528443817714,,0.031567461552064455,,,0.0640655858827625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1365741053188921,,,,0.023978148922211992,0.055843338285245805,,0.016753005449772006,,,,,0.02400495378471297,,0.04144577859627063,,,0.030933472823794838
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0289792386029693,,,,-0.03214030455743132,-0.04001938004738657,,-0.08204602474611157,,,,,-0.12291126870793392,,0.00634492540205583,,,-0.0862159055593055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07261082601181149,,,,0.016411522296777524,0.03171370185032162,,-0.028303859125865645,,,,,-0.015344875939293876,,0.07865352839480357,,,0.06379195969235378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12425328197572567,,,,0.07616376516057091,0.11475738816757285,,0.019970036110522754,,,,,0.06936860644295612,,0.05643610550482213,,,0.038583619818740165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02195161571555757,,,,0.004113380299559454,-0.004641017503376864,,-0.0019906184809213518,,,,,0.11976664633991956,,0.030208631582466516,,,0.03519406332549164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024960184487086538,,,,-0.06284385603987727,-0.017482691901265703,,-0.0998327817430383,,,,,-0.08045839660262641,,-0.04684814663530295,,,-0.03708875845751524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013218407514781138,,,,-0.007475039440429298,0.032380976905499806,,-0.03071920758397999,,,,,-0.050945431881940936,,-0.07775749576355354,,,-0.07350273990281941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05630211522312886,,,,0.07559961675159833,0.005996674705935725,,0.03532520465422249,,,,,0.07775366631653215,,0.08520021857401108,,,0.06618864028881201
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02170093227485044,,,,0.022297957713732452,0.11843898936921365,,0.03875941442777394,,,,,0.046584207915265734,,0.034339443181894316,,,0.060983286869605885
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03988403251350264,,,,0.06070821335030145,0.10119056727778407,,0.0678277874344906,,,,,0.09556796259215275,,0.06935763061416188,,,0.04499660939851019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023250242012613775,,,,-0.08727699339641633,-0.01651293584850016,,-0.09090524933922182,,,,,-0.08744287007928116,,0.02410543369071821,,,-0.03918433983377234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026483553277126946,,,,0.03702146606553177,0.08213762942408188,,0.10085078687127946,,,,,0.11156293074369276,,0.03610566848453677,,,0.04338247251173649
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021193116190116414,,,,0.05532944496007623,0.06945991197726421,,0.02629757098187428,,,,,0.015053644608234096,,0.050296822796806875,,,0.04690229166653591
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12425936265631944,,,,0.022486994159052236,0.032302448536294846,,0.004522868491017457,,,,,-0.03492439676717435,,0.09421272331277748,,,0.03667280279262412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017179273111276466,,,,0.02800939343365851,0.013182827321031928,,0.057789333603100485,,,,,0.047538031846405114,,-0.008295714260374693,,,0.019988204348363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09268269992153122,,,,0.06647732263489756,0.05347279106526535,,0.00827100125988406,,,,,0.125829251942727,,0.06374317515553514,,,0.048639894534392505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00720980589280116,,,,0.06258097432288957,0.04417856562545099,,0.08234101079694456,,,,,0.1631408678103355,,0.057173670467461246,,,0.05957457493169405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136549963026915,,,,0.045522741492430796,0.0760082594915871,,0.058044923302999,,,,,0.029872766937734725,,-0.016895606282670072,,,0.08882472193612459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03195258211776114,,,,-0.06538765352395438,0.07827482528845715,,-0.08249113221495867,,,,,-0.010125997222160713,,-0.08999696233567804,,,0.012878971973631208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03182721513398938,,,,0.003548937370121392,0.07082766715346772,,-0.0032085480236503476,,,,,0.14516244009046547,,0.07780999195091949,,,0.04856509950560711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007274523175673125,,,,0.08554105497704982,0.05335356390528947,,0.01035944150647552,,,,,-0.028933923974197015,,0.044108673403553976,,,0.07104320771183728
