,SHAP_value,SK-ESD
lcom,0.10677261079101044,1.0
amc,0.09880226159757571,2.0
cam,0.09114325188590333,2.0
avg(cc),0.05906379648049581,3.0
lcom3,0.05708215191568888,3.0
dit,0.021580063849443006,4.0
ca,0.020533811302595427,4.0
moa,0.01452219604550922,5.0
ic,0.012157993137737433,5.0
noc,0.005872309042737907,6.0
