,SHAP_value,SK-ESD
avg(cc),0.11274250571418931,1.0
mfa,0.07145746020130667,2.0
lcom,0.06429725620633187,2.0
dam,0.051786985837712664,3.0
cam,0.05044880709493385,3.0
lcom3,0.03509410298584769,4.0
cbo,0.03265611994122376,4.0
npm,0.028556759016236267,5.0
ic,0.025277754552245187,5.0
ca,0.023775900495294336,5.0
moa,0.004014808397519703,6.0
noc,0.00267761915199997,7.0
