,SHAP_value,SK-ESD
lcom,0.10621133936306873,1.0
amc,0.08076837735069055,2.0
lcom3,0.08026201130880509,2.0
cam,0.050689889911991866,3.0
ic,0.03455982049561062,4.0
ca,0.03419425570462847,4.0
avg(cc),0.03312437307970467,4.0
moa,0.017866882003605533,5.0
noc,0.0035268374335629803,6.0
