,SHAP_value,SK-ESD
dam,0.19176111935552156,1.0
amc,0.08679351444634516,2.0
avg(cc),0.04156375802561277,3.0
ca,0.038741679390819746,3.0
lcom,0.03456544327719971,4.0
mfa,0.033994942362443,4.0
cam,0.033969261160972326,4.0
cbm,0.02690293019160762,5.0
moa,0.013285586879809916,6.0
noc,0.005330609321475985,7.0
