,SHAP_value,SK-ESD
avg(cc),0.11050511582987656,1.0
lcom3,0.10036029410382562,1.0
amc,0.07725954594898203,2.0
lcom,0.06862881551389168,2.0
npm,0.04370350885903496,3.0
ca,0.030301289923913538,4.0
dit,0.02463662627095568,5.0
moa,0.02456147286730703,5.0
noc,0.006427116514925409,6.0
