Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),pro,method
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03329919185670173,0.009243873078384682,,,0.03575703215702876,0.038301953477134096,0.04662659698607574,0.04454423720221019,,,0.03287629439107868,,0.046631394968192706,0.034019695822582685,,0.05290226369613173,,0.030538967046248564,lucene_2.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03821288113331653,0.009612068340404855,,,0.0399368116441212,0.038317629574650465,0.04736647156754488,0.043076744751028954,,,0.032318068295696646,,0.0461092936684283,0.03362593311227041,,0.053563466892142385,,0.027706026928388635,lucene_2.2,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03338512111633589,0.008453361069892801,,,0.040434794301561036,0.038463283275621346,0.04478820501501739,0.0405572018078401,,,0.039549314756001645,,0.04629845795911961,0.034548705846513636,,0.0536831147234437,,0.028000892895013826,lucene_2.4,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03566427034766905,0.008758880205979284,,,0.0334953530402415,0.04037320555789163,0.04160332592383047,0.04472456795964082,,,0.03903731877693751,,0.05278905832757879,0.031306322290067926,,0.05272048340303661,,0.026367620856681692,poi_1.5,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036148223086750704,0.008975875965467206,,,0.03857002643820251,0.03703183459255885,0.051432144855923484,0.047779289844865624,,,0.034117445505901706,,0.04452434161066246,0.033559019254970665,,0.05277177810938238,,0.028192116694935997,poi_2.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03278501896889001,0.010712666244096874,,,0.03324546298738005,0.035872488743906965,0.041120813494491766,0.04227759295386253,,,0.04609579152332452,,0.054779816175514834,0.030641012233578447,,0.057884113947782326,,0.02604127252893445,poi_2.5,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034478114516679766,0.010881100739005457,,,0.04171534937851515,0.03876242528432076,0.04075617075219774,0.041215321199170055,,,0.04823444934016132,,0.04279786312962206,0.028515292998567175,,0.05303973015718471,,0.027021707037479428,poi_3.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03136397042985588,0.009222010537977911,,,0.03380244450959281,0.03842537016464325,0.04890264521179737,0.04819305566383008,,,0.031093626594890154,,0.051281590486874286,0.032312060566536085,,0.05078579799904201,,0.027015855195678413,synapse_1.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03462677190495296,0.00957351054902497,,,0.03450054852793981,0.03823888570936674,0.04979070753951127,0.044000598337947186,,,0.032959245093555606,,0.04943860102322201,0.03455782862927615,,0.05260059543305276,,0.025623813940862886,synapse_1.1,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033632642300823676,0.008737530968031088,,,0.036167442632984464,0.037261174147444294,0.05036418585738124,0.042000617814314675,,,0.03760429992263501,,0.04868606045016632,0.03501053692684662,,0.04922456732867711,,0.02685240210083688,synapse_1.2,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03188537055194825,0.007916781607724105,,,0.03724181421433105,0.03430784030154946,0.057466068873453666,0.05166446257300741,,,0.03303055522032459,,0.04370021790003136,0.024425728423735315,,0.050278825972926725,,0.02709994020626284,Tomcat_6.0.39,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03296665123838533,0.009521269167854856,,,0.03868647424784576,0.03649102010092011,0.0472113930575993,0.059188248671423395,,,0.03255795064425083,,0.04547079157942971,0.033054028843627785,,0.050833061128231875,,0.02720848616628563,velocity_1.4,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225160999190294,0.009097210732693192,,,0.03690778677406525,0.03810387196398905,0.045696590453457336,0.0514021107757591,,,0.035332470631158665,,0.046395533822038676,0.03747293505378908,,0.05062951620975257,,0.028100603031265183,velocity_1.5,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033384714929222375,0.008577651982168005,,,0.037072431726054275,0.03924994713546188,0.05209489743724155,0.0446552154525004,,,0.03573109747169062,,0.04464621773329193,0.035582985096193925,,0.04946435734665927,,0.02694926306153049,velocity_1.6.1,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03651537225953075,0.008158508826862624,,,0.033839465685633514,0.037250942993602196,0.049661901752028156,0.039281087484533475,,,0.03580371431657162,,0.05269200991876286,0.0384294838515803,,0.05220139217717438,,0.026586514172579387,xalan_2.4.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038652090789088,0.009971169702174838,,,0.04348753816467965,0.03644110683757184,0.041920595270240925,0.04666111594468466,,,0.037339053867386104,,0.05109273301405725,0.03656019137420464,,0.04743050933965667,,0.025977512663237792,xalan_2.5.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324143028282989,0.008503173129527107,,,0.041415124871081795,0.04048852297960628,0.046425759956975815,0.042879047797972726,,,0.03547906893989404,,0.044393189794766655,0.04153326156488266,,0.04790167186850598,,0.025795658808962993,xalan_2.6.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03250682215870369,0.008596958523443148,,,0.041572344401663346,0.03686744441800246,0.05126686118808125,0.0480596897807387,,,0.0338020297416012,,0.04527434273747392,0.033503496079553795,,0.053945449902512835,,0.027917341418069695,xerces_1.2.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03390783841142854,0.009442750730866938,,,0.04095409391201498,0.03498517155705751,0.05438486054912218,0.036348172976415405,,,0.03833084421180338,,0.04941818306264027,0.031261301768724506,,0.05046666729219058,,0.02790046789595782,xerces_1.3.0,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036935030079493315,0.008836893072644974,,,0.03452058450282726,0.038196746659628134,0.04659874450159116,0.05062951275750915,,,0.03771540058931588,,0.05275426827997069,0.030896130676667362,,0.05468784891621278,,0.028296120780633403,xerces_1.4.4,all_code
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03454287604513659,,,,0.05771759961976361,0.048132673622682316,,0.06635449085560026,,,,,0.07453649875497312,,0.04761963901676785,,,0.055286778563541375,ant_1.4,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03346974144692154,,,,0.052922327614578456,0.0472849404082429,,0.07015618558894192,,,,,0.07619056828622926,,0.04877690814961872,,,0.05411827764862359,ant_1.5,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032064592351745164,,,,0.05065282049691499,0.04853916021996408,,0.0705948574156135,,,,,0.07383899790235834,,0.051803676606983484,,,0.05371535221356275,ant_1.6,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032446291335919704,,,,0.05120078803230318,0.0480540769822897,,0.07050967523127825,,,,,0.0735557289466233,,0.048883619098455955,,,0.054530462907758113,ant_1.7,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033503904632100845,,,,0.05274343499026525,0.04749965045022279,,0.07192148832934694,,,,,0.07705829092164443,,0.04836844852113725,,,0.05152047355563235,ivy_2.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035349749583239685,,,,0.0525438125673551,0.04676161843266424,,0.06838764186448767,,,,,0.0759851563086504,,0.053213017499957146,,,0.05332541655166462,jEdit_3.2.1,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03751580220684025,,,,0.0515792514147277,0.04721048580377381,,0.06719095691530899,,,,,0.07668337018565753,,0.050176377322184135,,,0.05207726776917858,jEdit_4.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03626014707788664,,,,0.05608967405755389,0.04777800697621912,,0.06745612092282967,,,,,0.07331881803431588,,0.05018527418825712,,,0.05262150936647665,jEdit_4.1,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03416607023049316,,,,0.053919053458294924,0.04707339914196396,,0.07158088880396388,,,,,0.07192276227661824,,0.049138567514003216,,,0.056606018963501654,jEdit_4.2,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034257068236335814,,,,0.050668672851200844,0.04662343013429289,,0.07035718264052701,,,,,0.08003789027508977,,0.04982746047420274,,,0.05295235402383165,log4j_1.0.4,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03430225043387556,,,,0.05379138068407899,0.0463659388087611,,0.0713898779632217,,,,,0.07228265175837419,,0.05319681292986813,,,0.05332857562728319,lucene_2.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03615717783978812,,,,0.05435850852319533,0.047607393263987455,,0.07006318959836144,,,,,0.07251270073235545,,0.05206644677302991,,,0.05594544181949008,lucene_2.2,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03284046213645553,,,,0.05405153621010652,0.04820521082867708,,0.06935744380982199,,,,,0.07095477905692274,,0.05399475561106874,,,0.057058107316900544,lucene_2.4,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03302993356072495,,,,0.051022951209298534,0.049160443244731566,,0.0670641522641437,,,,,0.07726164049543414,,0.05039825530141978,,,0.05674791465852384,poi_1.5,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03748770754170014,,,,0.05749962382438639,0.04669783591152092,,0.07024500824914902,,,,,0.07127211763518833,,0.05661829488189421,,,0.0555147951920816,poi_2.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033360797805529044,,,,0.05222873121138376,0.04762519715115513,,0.06564455904984047,,,,,0.0776499969760993,,0.04608455941384366,,,0.06297548113304804,poi_2.5,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033603300915457615,,,,0.056829160000978214,0.04965545724049481,,0.07225421589717702,,,,,0.07120874411428248,,0.04590838296051892,,,0.05458590822473513,poi_3.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03242229648401237,,,,0.05014423712525388,0.04732452202651826,,0.07019861948471096,,,,,0.07834679533021281,,0.051786010836541975,,,0.05373421813502541,synapse_1.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036074919725931215,,,,0.05325688047445099,0.04787377372081957,,0.06931212506732966,,,,,0.07395580371145359,,0.05233246844277916,,,0.052651891577410063,synapse_1.1,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03269511187178006,,,,0.05211916156999996,0.04674428036991198,,0.0659879573450288,,,,,0.07610704607963913,,0.05281144110461625,,,0.05517109830254724,synapse_1.2,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03331168626386146,,,,0.055873777286359755,0.044169191428734995,,0.07095766898642328,,,,,0.07267882474132732,,0.04770144683379929,,,0.053871776422799195,Tomcat_6.0.39,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034782137338751046,,,,0.056073226215199494,0.04609973731047729,,0.07177015982582281,,,,,0.07148155790211781,,0.05475991650490705,,,0.055366718409719254,velocity_1.4,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344298140147533,,,,0.049847903957533884,0.04797598077104598,,0.07341994551549248,,,,,0.07709530175819931,,0.05450886030374991,,,0.05272597661637005,velocity_1.5,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03384978483297399,,,,0.05393734949207364,0.04744212625698656,,0.07008594063965376,,,,,0.07319448184258272,,0.05270170980954996,,,0.05440577079101321,velocity_1.6.1,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0340449430160657,,,,0.05247144794085111,0.048649711150532765,,0.06787375841724487,,,,,0.07937444642686246,,0.0560632147012329,,,0.04936560700995889,xalan_2.4.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03535252418959369,,,,0.054689377156639775,0.047901719934310444,,0.07057273993640756,,,,,0.07935088595014797,,0.049495412955988936,,,0.05404572017556186,xalan_2.5.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035679983552677264,,,,0.05453142822678168,0.04967187598959029,,0.0643164052218312,,,,,0.0734577596786681,,0.05517113915416952,,,0.05343702316139966,xalan_2.6.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033274842450098076,,,,0.056175695610396786,0.050034697291477456,,0.06814060190142258,,,,,0.07609026991409128,,0.053068172232386565,,,0.05294836061256727,xerces_1.2.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034388569151934986,,,,0.057520661942134906,0.04592396420214184,,0.06468767567328265,,,,,0.07811413287267101,,0.04855874084244144,,,0.05360910913648235,xerces_1.3.0,code_nosize
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034678420664043134,,,,0.05075885922083318,0.0489019415579889,,0.07592331226834981,,,,,0.07866266860573431,,0.05198230572205093,,,0.05786249544793768,xerces_1.4.4,code_nosize
,,,0.004033526239129413,,0.0051870945679202505,,0.011357986789344817,,0.0050844316139695145,,,0.006236291468842595,,2.15735440099322e-05,,,,0.010214875706661112,,,,0.03266314314987424,0.012475553436700853,0.018824204841465922,0.006954668588413627,,,0.0,0.0,,,,,0.007628864171001283,,,,0.014007103921510887,,,,0.009763261265084332,0.0,0.0,,,,0.009046543403361884,,,,0.011531967677677389,,,0.0563366798414008,0.035919922031840634,0.027488867149027263,,0.008707019228048847,,0.010107679270508353,0.009045867446899359,,,,,,0.0226053014825765,0.009553518480515694,,0.04766576837150503,,,,0.015072112413949379,0.0266933219070235,,0.02514934055767347,,,0.018771235670585536,ant_1.4,cs_
,,,0.0042070393448522805,,0.005250483080497599,,0.010822342555569095,,0.004913281987593193,,,0.006073639800863435,,1.805010284565281e-05,,,,0.00892095310124153,,,,0.04392259484234632,0.01450497935965819,0.015775986319925498,0.010654831279602981,,,0.0,0.0,,,,,0.008293969334039735,,,,0.016125999523230964,,,,0.008800942562632186,0.0,0.0,,,,0.009630602217713129,,,,0.011463559920541435,,,0.05353216272124488,0.03564215426184337,0.02583499243818767,,0.009406986838789733,,0.010404977514261922,0.009055092980266058,,,,,,0.019235254591076854,0.010778277557391275,,0.0424117011620924,,,,0.012933289291389188,0.02672251853780301,,0.021212787899810567,,,0.01846654078095265,ant_1.5,cs_
,,,0.0035537763725866467,,0.005486624981658726,,0.011537067757521181,,0.0055611061692780964,,,0.00591849479340977,,1.6569336766084268e-05,,,,0.008490600720893568,,,,0.03827504692444938,0.01344291976122294,0.017123058522936288,0.008390094679960183,,,0.0,0.0,,,,,0.007129817102795067,,,,0.015344772697685057,,,,0.01278747797152758,0.0,0.0,,,,0.00843876011137707,,,,0.011755199022816177,,,0.06604010148822621,0.03255034836818082,0.02590692616102761,,0.00897511339626454,,0.01032381729316573,0.008809261160754239,,,,,,0.02170634885430731,0.010971469046482262,,0.04101912572460667,,,,0.013832763678602882,0.021408328130055863,,0.023714745471207534,,,0.020500477390301447,ant_1.6,cs_
,,,0.003643983083087403,,0.00583240470054748,,0.012283037822448982,,0.004995455952365914,,,0.0068045383423375695,,6.265373512225188e-06,,,,0.010039275123475213,,,,0.03916366762611007,0.015115035069205831,0.019131509724952908,0.009360992197594961,,,0.0,0.0,,,,,0.007428010363974655,,,,0.017558398130944907,,,,0.009061724986427664,0.0,0.0,,,,0.00851694864970195,,,,0.010349276615788394,,,0.04984353822732452,0.03671361449507944,0.02350561316666991,,0.009668360595892097,,0.010411789805523576,0.00930795883158794,,,,,,0.022386736545308518,0.010803653379219298,,0.041205141581678685,,,,0.015745401419563067,0.022260652375476923,,0.02086773015885401,,,0.016538383814713824,ant_1.7,cs_
,,,0.004371622645824884,,0.004411611600756211,,0.0131571764869455,,0.005130611031594274,,,0.005353747759733717,,1.2590740362860804e-05,,,,0.008787104712756478,,,,0.04408751964733368,0.014737757729603401,0.019601959141933502,0.00840620122181673,,,0.0,0.0,,,,,0.006032317953671857,,,,0.016553839505123794,,,,0.010896989106339794,0.0,0.0,,,,0.008833738625563397,,,,0.01103488677539338,,,0.051069730759173745,0.038373786191227804,0.024481266380625206,,0.008960090536406852,,0.011375890328569723,0.009107169264782063,,,,,,0.023561293570840677,0.011360022379078913,,0.03972547727020218,,,,0.012267937886598133,0.02372085830871096,,0.021259686901949203,,,0.017854519876655744,ivy_2.0,cs_
,,,0.004003444362931361,,0.004649470681481376,,0.010909535637336132,,0.005010292441106105,,,0.006275884917965382,,1.318201450752856e-05,,,,0.008644503367108597,,,,0.038163574003912945,0.013274136374975057,0.014999320461419404,0.01074793544663357,,,0.0,0.0,,,,,0.0071360520705803674,,,,0.0186927456313745,,,,0.008626678032705224,0.0,0.0,,,,0.00882371286724659,,,,0.009963852876993843,,,0.057851329509485544,0.03785834332608325,0.027309340219145106,,0.008781728769702285,,0.011200176033043779,0.009277004584351004,,,,,,0.020321493707420993,0.009473075423073733,,0.04552588423586881,,,,0.014948825373895698,0.026680459915052655,,0.023242255039510322,,,0.017719412555463724,jEdit_3.2.1,cs_
,,,0.0038040437957003164,,0.005353667229535618,,0.012807322227887158,,0.005091112469056403,,,0.007049290969193056,,2.8615546854781378e-05,,,,0.00891576175324267,,,,0.039102047005663734,0.013254679573670087,0.01762997050154426,0.008433475224793405,,,0.0,0.0,,,,,0.00850756245136591,,,,0.016118403067040668,,,,0.009994014294966823,0.0,0.0,,,,0.009256741100335381,,,,0.009716440746591653,,,0.05967659315125082,0.031325793820730974,0.026589965035622352,,0.008737257888562656,,0.010106118603424941,0.008961898524321981,,,,,,0.023796771197741835,0.010314757577333114,,0.04405548923190073,,,,0.014515656579499906,0.020746220272137673,,0.02250355307696897,,,0.02025047942897344,jEdit_4.0,cs_
,,,0.0039764659295041475,,0.004918009702216191,,0.01098450744955351,,0.004786763808142243,,,0.005487692436475341,,1.1375841858974612e-05,,,,0.008167193328294759,,,,0.03539658033163278,0.014040908132592006,0.018442328558188337,0.008339443715515026,,,0.0,0.0,,,,,0.0075598995191247685,,,,0.014606517830067568,,,,0.010059911704725928,0.0,0.0,,,,0.009235707207137256,,,,0.01073629670287945,,,0.0601272072520493,0.037459893274278164,0.027107214548449027,,0.00917811065415691,,0.010776713507790829,0.008914895172909143,,,,,,0.02263950989063078,0.010320740032213737,,0.04149293986330344,,,,0.015365836685441519,0.024471801379149637,,0.024338238925077534,,,0.019068479376093583,jEdit_4.1,cs_
