,SHAP_value,SK-ESD
dam,0.11048811750111495,1.0
avg(cc),0.022041288670741465,5.0
ca,0.021606436141290538,5.0
mfa,0.011240446019186464,7.0
Efficienc,0.009488641350273339,8.0
cam,0.008741703523435155,8.0
lcom,0.007994678323683101,9.0
ic,0.005188984527674295,10.0
