Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),pro,method
,,,0.008721413929878399,,0.015224240556363696,,0.011549485525188146,,,,,,0.0,0.0,,,,0.02676434698929684,,,,,0.05605170626994043,0.05484903049184912,,,0.006669024635532646,0.0,0.0,,,,,,,,,,,0.021396838978759138,,0.017866426737162735,0.0,0.0,,,,,0.01978462676985733,,,0.012249144249061154,,,,,,,0.012368627033619926,0.023267873845505785,0.02342241615984417,,,,,,,0.06192544014602558,,,0.050216492578006505,,,,0.037144628026037185,0.026956866262237603,,0.009454399065108381,,,0.01501693937173445,ant_1.5,cs_
,,,0.007296559618063649,,,,0.02734944656133242,,,0.010681046995810324,,,0.0,0.0,,,,0.018124435730584105,,0.02696858503773794,,,,0.0474038155206831,,,0.020161408846775645,0.0,0.0,,,,,0.009957245165316876,,,,0.022031448273145855,,,,0.012265090780645341,0.0,0.0,,,,,0.015412825682154909,,,0.023782546632411514,,,,,,,0.012005567486405647,0.020037268610149,,0.02934997085804439,,,,,,0.056525277072319705,,,0.024375721801841124,,,,0.026706498999133757,0.07677788809214542,,0.004390470189512473,,,0.02968902622184214,ant_1.6,cs_
,,,0.0074683390193973995,,,,,,0.01045251906074165,,,,,0.0,,,,0.010604636941855886,,0.014493224582522961,,,,0.039384248513660944,0.013261416298665235,,0.00395513067308525,0.0,0.0,,,,,0.02729992617128953,,,,0.0227665752599583,,,,0.021756728188952013,0.0,0.0,,,,,0.014278885546750806,,,0.012656890289381224,,,,,,,0.016001282695568542,,,0.026327089519573875,,,,0.019219085069756812,,0.06760095149525105,,,0.038425055267381235,,,,0.01887810403687491,0.05475783283102159,,0.005667024896454097,,,0.05935447646396035,ant_1.7,cs_
,,,0.040625411467753426,,0.020492769467928437,,,,0.009401855369633706,,,,0.0,0.0,,,,0.02677601736469651,,,,,0.0311878140961682,0.08401332935337619,0.012102296331999196,,0.05169620037638987,0.0,0.0,,,,,0.0522522894149693,0.009736450007256106,,,,,,,0.010889898749240382,0.0,0.0,,,,,,,,0.011690620796443084,,,,,,,0.010394119995631943,,0.012292160945633854,0.01107871770982311,,0.005448654055570622,,,,0.05187816282393587,0.008000284229768088,,0.04875787532188879,,,,,,0.00612185792679189,,,,0.045214541296015695,ivy_2.0,cs_
,,,0.012388373615694068,,,,0.014884257390462917,0.011602406856651802,0.014423570946115283,0.0064234521722240775,,,0.0,0.0,,,,0.010710631333455636,,0.012823440894774225,0.05448293308419246,,,,0.015605952949345385,,0.02931776378350208,0.0,0.0,,,,,,0.012600414183181776,,,0.023440981913139685,,,,0.01265565195842952,0.0,0.0,,,,0.03307494144902817,,,,,,,,,,,0.011605457321467776,,0.010884500630293753,0.022002794903185026,,,,,,0.045731372171721525,,,0.022797858321477425,,,,0.011509432833291401,,,0.042451172387576085,,,0.03847572162219801,jEdit_3.2.1,cs_
,,,0.009494210377791919,,,0.01125896081112145,0.008190244639875272,0.012847240421120829,,0.009110545154572462,,,,1.9164910208866067e-05,,,,0.021559701698086457,,0.010687324921417987,,0.07295596943094301,,,,,0.024501816553642416,0.0,0.0,,,,,0.009408162398211545,,,,0.019945466557759386,,,,0.027740572218597073,0.0,0.0,,,,,,,,,,,,0.05720256821790439,,,0.014037188315510525,0.01628898128975084,0.017913665184128874,0.019141733948609803,,,,0.01373350401867671,,0.04339380871122255,,,0.02810237032995734,,,,0.015195400900167423,0.015407820907625163,0.003535133960232968,,,,0.036009637875701814,jEdit_4.0,cs_
,0.007877531168768374,,0.005238546084154716,,,0.009389896241738213,0.0059443168047259845,0.01643390568807095,,0.007896385273108132,,,,0.00023930155389420752,,,,0.021768482342186795,,0.013933292201683718,,0.05892947435847508,,,,,0.03194659776565971,0.0,0.0,,,,,0.01933769244734679,,,,0.010266982385370394,,,,0.03798985307540544,0.0,0.0,,,,,,,,,,,,0.05684323532880912,,,0.010770677559851678,0.011386272585711808,0.006580768463155099,0.007886795053400845,,,,,,0.041487854038034296,,,0.015860268535269863,,0.030186662652017155,,0.018356385631894383,0.023198105056839835,0.00313101398738268,,,,0.0550224493723507,jEdit_4.1,cs_
,0.0516474634234221,,0.025590721842795126,,,0.028789538414551,0.006171725011937312,0.011833513902618237,,0.014323858335144657,,,,1.766701948178487e-05,,,,0.008572572056224833,,,,0.039329533272762396,0.015964843874973652,,0.013315961422127744,,0.04278443985076951,0.0,0.0,,,,,0.009786713458211119,,,,0.013277734634218675,,,,0.019884017683399292,0.0,0.0,,,,,,,,0.015327593091557484,,,,,,,0.007744722907021701,,0.0071589103496350025,0.031419496344208264,,,,,,0.0508983257604633,,,0.016628198122421493,,0.02253667316659357,,0.013323008378586238,0.047573112440530835,0.0017143214659385998,,,,0.031388344365182695,jEdit_4.2,cs_
,,,0.013947297313256104,,,0.008284975093265815,,0.013406891448146257,,,,,0.0,0.0,,,,0.00923807900683857,,0.012222883815572233,0.014866836278356256,,,,,,0.005024401468419028,0.0,0.0,,,,,0.014612220528907935,0.019240614467964885,,,,,,,0.012848457699025944,0.0,0.0,,,,,,,0.033370006175574216,,,,,,,,0.012350973322821092,,0.04869663812438069,,,0.005743184088912531,,0.062199589269830706,,0.04513356036183113,,,0.02731260788334664,,0.07419534341229606,,,0.02089373921939569,,,,,0.05844488810865931,log4j_1.0.4,cs_
,,,0.0052914294165893275,,0.007451942918790305,,0.015201150449775994,,0.009595720242411529,,,,0.0,0.0,,,,0.01941836412278281,,,,,0.013417655456338889,0.03267392510088177,,,0.00903693168305836,0.0,0.0,,,,,0.010984099781352176,,,0.03354005795690231,0.01421536960359226,,0.017274487561089544,,0.02195451553488274,0.0,0.0,,,,,,,,0.02369191826057491,,,,,,,0.028518918995893257,,0.023407545843517744,,,,,,,0.0199467620428603,0.008633817010038054,,0.01905881435864818,,0.021638573547364846,,0.011679800173488587,0.04697752355166808,,0.005705962557785749,,,0.027414810420137752,lucene_2.0,cs_
,,,0.00930738941575675,,0.010534713860865996,,0.021911095758016908,,0.01791306203803409,,,,0.0,0.0,,,,0.01875521919493497,,,,,0.018790203054416546,0.04116683758835905,,,0.003985389219154359,0.0,0.0,,,,,0.014354814392637551,,,,0.021322739712476942,,,,0.053181826707768255,0.0,0.0,,,,,,,,0.013640444449870451,,,,,,,0.018670460112331654,0.035714098530099526,0.027709681379245458,,0.046524164217249586,,,,,,0.014069186782812465,,0.027879293477819582,,0.01576668897410627,,0.016118991521853383,,0.00414290333130178,,,,0.012102243043802096,lucene_2.2,cs_
,,,0.008987318156201737,,0.01800120094152089,,0.013282000450175557,,0.007134054623178292,,,,,1.3526622517937971e-05,,0.04250527085254855,,0.009397974473325908,,,,0.05742850368894362,0.019494698243205714,,,,0.003337312912209197,0.0,0.0,,,,,0.019967292755949412,,,,0.03931333198178579,,,,0.008389283051750854,0.0,0.0,,,,,,,,0.011841555038999,,,0.03832504149431832,,,,0.02374341319808393,,0.011915479826626984,,,,,,,0.030102747648574724,0.02718760291169981,,0.015278950181687213,,0.039963433285698215,,0.010814784663307538,,,0.017026699850617263,,,0.018074450416747045,lucene_2.4,cs_
,,,0.009541585070363873,,0.009056280976165424,0.04709593914122445,,,0.014386243974499105,,,0.0017755649580581752,0.0,0.0,,,,0.006108297662420472,,,,,0.018490699270433727,0.016224951467273797,,,0.004606005783695335,0.0,0.0,,,,,,0.012299223762466763,0.051734196115102625,,0.031176101052374373,,,,0.019269976436762894,0.0,0.0,,,,0.01926996904307638,0.021270462300394477,,,,,,,,,,,,,0.021629290771602805,,0.038974169558692304,,,,0.05709171131140199,0.012567596902014621,,0.033913169111020235,,,,,0.027558428337509176,,,,,0.013301503289694726,poi_1.5,cs_
,,,0.00973208052465941,,0.012294398218021028,,0.009334657979822997,,0.005415965163726215,,,0.0024575678144992757,0.0,0.0,,,,0.07189758195857705,,,,0.021602853177089976,0.017148446112420203,0.02289081974530286,,,0.01083873640877939,0.0,0.0,,,,,0.010972025471471141,0.010000751504385898,,,0.029201756279246375,,,,0.009167244001063524,0.0,0.0,,,,,0.006580886395484689,,,0.007328319388338958,,,,0.037745830060403086,,,,0.010395868411709155,,0.027987300385159678,,0.04527330581688408,,,,0.02969650482615085,0.006852189845195271,,0.022475629608433582,,0.02280913860852546,,,0.010928056149295368,0.04720166233482413,,,,0.040815740670274915,poi_2.0,cs_
,,,0.004611440586177587,,0.012657835712431238,,0.03657315521511339,,0.009264303751371026,,,0.0017655330986090277,0.0,0.0,,,,0.012699356647923439,,,,0.09629063661601021,0.018332303072452216,0.020965405010988373,,,0.00480004663388179,0.0,0.0,,,,,0.0049908593153800045,0.009588086480166527,,,0.03405712217440008,,,,0.010837994597231978,0.0,0.0,,,,0.008468538659924958,0.006730878173738421,,,,,,,0.011405225066900282,,,,,0.008925037645540701,0.015043179020881635,,,,,,0.05361458547851593,0.008670096306067228,,0.03404659359585309,,0.012229639358424409,,0.023302315825760856,0.01602566882572738,0.03541112430503588,,,,0.013885287527775476,poi_2.5,cs_
,,,0.009509479086444264,,0.018325325666292278,0.02280790819571077,0.022120009802413174,,0.0059735590893953295,,,,0.0,0.0,,,,0.00980514267840246,,0.011283731073033454,,0.023569079312583917,,0.017893723472293763,,,0.0031402116252889885,0.0,0.0,,,,,0.0157693900671502,0.007118318048113909,,,0.04072898434468405,,0.05023204694073388,,0.016429709371803713,0.0,0.0,,,,,,,,,,,,0.013428274282737315,,,0.010667357234815487,,0.00921331578739238,0.008886427946922638,,0.005070496058342627,,,,0.048639768032452714,0.007173874180327284,,0.029812347395695743,,0.011059481654895172,,,0.02190028678302842,0.035779020388410666,,,,0.058138356743818426,poi_3.0,cs_
,,,0.006935122301118694,,,0.018171896594519524,,0.02095133898434329,,,,0.0009134496614066108,0.0,0.0,,,,0.02080032765330561,0.009827984219022031,,,,0.007431974990800212,0.012000738390654212,,,,0.0,0.0,,,,0.012989756074332792,0.020668693660470496,,,,0.015807030461360016,,,,0.03606587093832909,0.0,0.0,,,,,,,,,,,,0.007793191821698631,,,0.014459752238020042,0.020915553927721767,0.018165062132698633,,,0.007411423724011279,,0.013945532571033023,0.06385703780015112,0.03644135933493666,,,0.013847201683485001,,0.030822779357641168,,,0.031243728699759978,0.013121469842932066,,,,0.07333568059305277,synapse_1.0,cs_
,,,0.003766802845737684,,,0.01860122968109589,,,,0.029955888414944908,,0.0013619350565951273,0.0,0.0,,0.04161301192665705,,0.018390994804242923,,0.016094703546722853,,0.040038269448645664,,,,,,0.0,0.0,,,,,0.01440092685711474,,,,0.021560592473962754,,,,0.028571386114026258,0.0,0.0,,,,,,,,,0.014118811051198808,,,0.017407206159905358,,,0.013132310070673527,0.018458882182914554,0.011677764568767625,,,0.03651897821843102,,0.039275039200224834,0.025688648949884513,0.030801676767352962,,,0.02294647828886766,,,,,0.024618855170288903,,0.00271189306433979,,,0.01782266972925753,synapse_1.1,cs_
,,,0.011136842477371206,,,0.010584031529711473,,0.032007377897948566,,,,0.00225447197755553,0.0,0.0,,0.019238436946383105,,0.019627007507770113,,,,0.014919349720939305,0.012991956051130765,,,,,0.0,0.0,,,,,,0.011893285099153052,,,0.011330103172090364,,0.016833498617657542,,0.04527379725108633,0.0,0.0,,,,,,,,,,,,0.020848187750962532,,,0.01815599745823101,,0.03289811640794686,,,0.0035788078542904377,,0.018410169237629746,0.0769357481608737,0.014756421005965675,,,0.025791449951341586,,,,,0.032551666776889705,0.00597800191576995,,,,0.03734251007217955,synapse_1.2,cs_
,,,0.01790031308885319,,0.010607709504796352,,0.013804374898320057,,,,,,0.0,0.0,,0.049755046842182356,,0.022497940349465655,,0.01689026002329148,,0.016438010597412577,,,,,0.010685672915131224,0.0,0.0,,,,,0.015255836621452929,,,,,,,,0.01684303082088591,0.0,0.0,,,,,0.036499158644017024,,,0.014180210792432937,,,0.018331915937386076,0.09325295365352594,,,0.022765177205761166,0.011081708385845624,0.012276865177733085,0.016055578771114146,,0.006089166097100198,,,,0.015151453703042179,0.0077038074810925825,,0.030282040706246977,,,,,0.017191137303635914,0.0011682398332905856,,,,0.045225434994194076,Tomcat_6.0.39,cs_
,,,0.013051096943658195,,,,,0.037697164079089886,0.029943252244026858,,,,0.0,0.0,,0.015947425743571716,,0.02396834349678086,,,,,0.013902398754451444,,,,0.006853123612255682,0.0,0.0,,,,,0.06391225747550722,,,,0.02406184276649025,,0.017601222598718377,,0.023354593235692996,0.0,0.0,,,0.02475320751805559,,,,,,,,,,,,,,0.012257071782176337,0.032193909125281854,,0.07547450979902029,,0.023092565163036934,,0.012911031035727622,,,,,0.011030161993012443,,,0.019449751327103904,,0.03943370609365927,,0.012613908752960312,,velocity_1.4,cs_
,,,0.01050488732871938,,,,0.011251969184661922,0.00998133211459133,0.02620677416796556,,,,0.0,0.0,,,,0.013835443636938045,,0.0241178668554826,,,,0.057996443812491305,,,0.02364282144704369,0.0,0.0,,,,,0.009464479070506964,,,,0.021822507728887868,,0.014544875129430406,,0.011142619987195622,0.0,0.0,,,,,,,,,,,,0.03828176774823156,,,0.016622224440966667,,0.028094348267969586,0.04852683919308428,,0.006018404210806873,,,,,,,,,0.052867952206008366,,,0.04001994925216048,,0.0042148628654265835,,0.01781128461505336,,velocity_1.5,cs_
,,,0.010902879209050972,,0.007982342113914605,,0.01039334379573833,,0.02011455336156863,,,,0.0,0.0,,,,0.044968641595148476,,0.018791282264654523,,,,0.030575554054640897,,,0.009841915503499199,0.0,0.0,,,,,0.00809966052104607,,0.02827851251363604,,0.02335554630176934,,0.03215611297987404,,0.01818230445905947,0.0,0.0,,,,,0.017250270838097836,,,,,,,,,,0.0309262986493753,,,0.03813387316337434,,0.02246957864604061,,,,,0.011712831894887053,,,,0.015302168035382924,,,0.084989256780853,,0.0255185812887864,,0.007862571017285082,,velocity_1.6.1,cs_
,,,0.00766630159130351,,0.009723125617252176,0.007430670813941644,0.014977731009724504,,,,,0.01341627376906891,,0.0002372752128992261,,,,0.012185059433709114,0.0214443653341536,,,,0.015959467642370554,0.025270795385368243,,,,0.0,0.0,,,,,0.04816608337867926,,,,0.012850916529602869,,,,0.020876602258840207,0.0,0.0,,,,,,,,,,,0.025625762735261622,0.062162383485298595,0.009587382758680294,,0.008490495821108926,0.009170389008920907,0.034354990075403054,0.014735829967668698,0.024771866361054818,0.004710738174264113,,,,0.029973807061915065,0.0055370630152774165,,0.035426218107886834,,,,,,,,,,0.07102134397594792,xalan_2.4.0,cs_
,,,0.0072483581986264745,,0.01415765767494153,,0.035329837017463984,,,,,0.010244958091848437,,6.393712661574023e-05,,,,0.01154009731296495,,0.012864237782130682,,,,0.014132202802446769,,,,0.0,0.0,,,,,0.005524363647586959,,,0.05110442721816073,0.020225510817729067,,,,0.012855038395591933,0.0,0.0,,,0.01263308708188146,,0.017700676287923656,,,,,,0.04251009627479842,,0.03379550691028007,,,,,0.013470213487555126,0.018880979805209714,0.01072101069424089,,,,0.021756991025634876,0.010629660498628133,,0.022730906263473207,,,,,,0.008429354157431223,,,,0.023932353349150982,xalan_2.5.0,cs_
,,,0.007178267274837056,,0.02110092639342934,,,,,,,0.005417470662383833,6.562641267807406e-05,,,,,0.01496495142648302,,,,,0.019312176265699428,0.03197246374863903,,,,0.0,0.0,,,,,0.008691740429785082,,,0.06192154048315762,0.02391837146418978,,,,0.013999582833255688,0.0,0.0,,,0.01917341704968553,,0.025923342213692052,,,,,,,0.04209005682569038,0.01573929544442503,,,,,,0.029874947843610507,0.013341587430205618,,,,0.018978410911219226,0.012278144727840383,,0.05824663858159838,,,,,,,0.008852989928389468,,0.018772952679159797,,xalan_2.6.0,cs_
,,,0.03998288343839542,,,,,,0.022912484755797904,0.037329830134579904,,0.028013778745744653,,3.467053584459138e-05,,,,0.027430726363852333,0.017017459174342792,,,0.03089272639810543,0.015390357621100217,0.014163556158168404,,,0.006428026090828774,0.0,0.0,,,,,0.04980359442534674,,0.022414435590860277,,0.011408100058710978,,,0.016165621874041074,0.018921621596896424,0.0,0.0,,,0.012976657728599577,0.011231696507814587,,,,,,,,,,,,,0.019031870166038065,,,,,,,0.014924849846314944,0.026380136026529187,,,,0.017215483179717887,,0.019684632752461823,0.02594406058860763,0.009413365931982632,,,,0.01616461470208534,xerces_1.2.0,cs_
,,,0.010926786089588046,,,0.011382280456971757,,,0.014182171318830556,0.00796881983088549,,0.012473831851745262,,5.130559109499104e-05,,,,0.016923699979438066,0.007536028322649297,,,0.009422406463194817,0.02584935011655016,0.054339593563607694,,,0.031280887386333826,0.0,0.0,,,,,0.009278338916074111,,,0.01282777970745301,0.02068891202707676,,,0.03435469107175992,0.019435513183507374,0.0,0.0,,,0.009488641350273384,,,,,,,,,,,,,0.01314807637175028,0.020013875031601677,,,,,,,0.00799467832368316,0.02160643614129058,,,,0.11048811750111502,,0.01124044601918651,0.008741703523435203,0.0051889845276743415,,,,0.02204128867074151,xerces_1.3.0,cs_
,,,0.018894778417017942,,,,0.035261347104899754,,0.026461114310103066,,,0.000787861910563945,0.0,0.0,,,,0.04575699210913728,0.008501675232702855,,,0.06247185427849395,0.034696555386540644,,,,0.001100735108180837,0.0,0.0,,,,,0.005633210514379116,,,,,,,,,0.0,0.0,,,0.00781010011665147,,0.010979927673706272,,,,,,,0.02640254582501899,,,,0.010164992534843837,,,,,,,,0.004258186692704088,0.1450953673342933,,,,0.004306050683913481,,0.06918866139048283,0.011833823364486283,,0.023864148392677476,,,0.023567727449848554,xerces_1.4.4,cs_
