,SHAP_value,SK-ESD
npm,0.050364185857381207,1.0
amc,0.049224567328677075,1.0
cam,0.048686060450166255,1.0
lcom3,0.04200061781431464,2.0
moa,0.03760429992263495,3.0
ca,0.03726117414744426,3.0
lcom,0.03616744263298442,3.0
ic,0.03501053692684658,3.0
dit,0.03363264230082364,3.0
avg(cc),0.026852402100836826,4.0
noc,0.008737530968031043,5.0
