,SHAP_value,SK-ESD
amc,0.047901671868505934,1.0
npm,0.04642575995697579,1.0
cam,0.044393189794766606,1.0
lcom3,0.04287904779797272,2.0
ic,0.04153326156488263,2.0
lcom,0.04141512487108177,2.0
ca,0.04048852297960622,2.0
moa,0.035479068939894,3.0
dit,0.03241430282829886,3.0
avg(cc),0.025795658808962958,4.0
noc,0.008503173129527059,5.0
