,SHAP_value,SK-ESD
amc,0.05290226369613169,1.0
cam,0.04663139496819265,2.0
npm,0.04662659698607572,2.0
lcom3,0.04454423720221006,2.0
ca,0.03830195347713404,3.0
lcom,0.035757032157028724,3.0
ic,0.03401969582258264,4.0
dit,0.033299191856701695,4.0
moa,0.03287629439107863,4.0
avg(cc),0.030538967046248526,4.0
noc,0.009243873078384628,5.0
