,SHAP_value,SK-ESD
amc,0.05035685648262981,1.0
cam,0.0481528887963672,1.0
lcom3,0.04792773830189283,1.0
npm,0.042748982427367764,2.0
ca,0.038580958025588884,3.0
lcom,0.03670437928686064,3.0
dit,0.0354825930327712,3.0
moa,0.03035991349391322,4.0
ic,0.029185940566199945,4.0
avg(cc),0.028682789350939552,4.0
noc,0.010843820725326189,5.0
