,SHAP_value,SK-ESD
cam,0.05278905832757874,1.0
amc,0.05272048340303657,1.0
lcom3,0.044724567959640776,2.0
npm,0.04160332592383042,3.0
ca,0.04037320555789161,3.0
moa,0.03903731877693747,3.0
dit,0.03566427034766899,4.0
lcom,0.033495353040241455,4.0
ic,0.03130632229006789,4.0
avg(cc),0.02636762085668164,5.0
noc,0.008758880205979237,6.0
