,SHAP_value,SK-ESD
cam,0.05128159048687422,1.0
amc,0.05078579799904195,1.0
npm,0.048902645211797324,1.0
lcom3,0.048193055663830066,1.0
ca,0.03842537016464318,2.0
lcom,0.03380244450959277,3.0
ic,0.032312060566536044,3.0
dit,0.031363970429855816,3.0
moa,0.03109362659489013,3.0
avg(cc),0.0270158551956783,4.0
noc,0.009222010537977865,5.0
