,SHAP_value,SK-ESD
amc,0.053945449902512786,1.0
npm,0.05126686118808118,1.0
lcom3,0.04805968978073865,1.0
cam,0.04527434273747387,2.0
lcom,0.04157234440166326,2.0
ca,0.036867444418002424,3.0
moa,0.03380202974160117,3.0
ic,0.03350349607955377,3.0
dit,0.032506822158703645,3.0
avg(cc),0.027917341418069647,4.0
noc,0.008596958523443103,5.0
