,SHAP_value,SK-ESD
amc,0.052771778109382335,1.0
npm,0.05143214485592345,1.0
lcom3,0.04777928984486558,2.0
cam,0.04452434161066241,2.0
lcom,0.03857002643820243,3.0
ca,0.0370318345925588,3.0
dit,0.036148223086750635,3.0
moa,0.03411744550590168,3.0
ic,0.033559019254970644,3.0
avg(cc),0.0281921166949359,4.0
noc,0.008975875965467162,5.0
