,SHAP_value,SK-ESD
Closeness,0.05268713039923978,1.0
Betweenness,0.048205613394983325,1.0
lcom3,0.03823541262854012,2.0
cam,0.029529882843179,3.0
Eigenvector,0.022508574753310407,4.0
cbm,0.022227682091371576,4.0
avg(cc),0.02158944386865823,4.0
lcom,0.018521370684819176,5.0
mfa,0.014848007466144796,6.0
Indirects,0.011045874506486371,8.0
ca,0.009413383455600253,10.0
Constrain,0.008632826555540448,10.0
