,SHAP_value,SK-ESD
Closeness,0.06012720725204926,1.0
lcom3,0.04149293986330341,2.0
Betweenness,0.037459893274278115,3.0
Eigenvector,0.02710721454844897,4.0
cam,0.02447180137914959,5.0
cbm,0.02433823892507749,5.0
lcom,0.022639509890630724,5.0
avg(cc),0.019068479376093538,6.0
mfa,0.015365836685441472,7.0
Indirects,0.010736296702879374,8.0
ca,0.010320740032213702,8.0
Constrain,0.009235707207137204,9.0
