,SHAP_value,SK-ESD
Closeness,0.0535321627212448,1.0
lcom3,0.042411701162092356,2.0
Betweenness,0.03564215426184334,3.0
cam,0.026722518537802976,4.0
Eigenvector,0.025834992438187633,4.0
cbm,0.021212787899810518,5.0
lcom,0.019235254591076795,5.0
avg(cc),0.018466540780952615,5.0
mfa,0.012933289291389139,7.0
Indirects,0.01146355992054139,8.0
ca,0.010778277557391218,8.0
Constrain,0.009630602217713068,9.0
