,SHAP_value,SK-ESD
Closeness,0.053063806282227774,1.0
lcom3,0.048771160073599176,1.0
Betweenness,0.03411644856428876,3.0
cbm,0.026161289608229558,4.0
lcom,0.025383829459387584,4.0
cam,0.025352381639271688,4.0
Eigenvector,0.02385617057572113,4.0
avg(cc),0.020341387658615158,5.0
mfa,0.014943606335558822,6.0
ca,0.010500738436580656,7.0
Indirects,0.010354960353822574,7.0
Constrain,0.008466098174297549,8.0
