,SHAP_value,SK-ESD
Closeness,0.048078803702107736,1.0
lcom3,0.04282934827434781,1.0
Betweenness,0.03383248422317658,3.0
Eigenvector,0.027866638407775934,4.0
cam,0.027379273486205172,4.0
cbm,0.023629228816682196,5.0
lcom,0.022763346163477256,5.0
avg(cc),0.019471527611699894,6.0
mfa,0.01478338333056258,7.0
Indirects,0.010926943401300912,8.0
ca,0.010731676457077967,8.0
Constrain,0.008521482342528993,10.0
