,SHAP_value,SK-ESD
Closeness,0.06604010148822619,1.0
lcom3,0.0410191257246066,2.0
Betweenness,0.0325503483681808,3.0
Eigenvector,0.025906926161027567,4.0
cbm,0.0237147454712075,4.0
lcom,0.021706348854307264,5.0
cam,0.02140832813005582,5.0
avg(cc),0.020500477390301405,5.0
mfa,0.013832763678602821,7.0
Indirects,0.01175519902281614,8.0
ca,0.010971469046482208,8.0
Constrain,0.008438760111377019,10.0
