Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc)
,,,0.017594761418915365,,0.023495983689841023,,0.008525739502036788,,,,,0.0008606245526949216,,-5.272394273668443e-05,,,,-0.00043268407319593566,,0.00202468753452971,,,,0.012481901600399845,,,,0.0,0.0,,,,,0.006269261119699998,,,-0.008224364306731699,0.014496211064209716,,,,0.01195655163961102,0.0,0.0,,,0.009177634981442973,,0.012024289171361377,,,,,,0.016294345334257505,,0.028422876494842247,,,,,0.02261690466006163,0.018015750199453232,0.006702032902853337,,,,-0.0115147396895395,0.0093517087020715,,0.05202749201239628,,,,,,0.009996364819643421,,,,0.027418802376587847
,,,0.00546059296574438,,-0.008045973715159948,,-0.020626753691847362,,,,,0.005468818048794167,,-3.0277151758337178e-05,,,,-0.0034114563605227347,,0.022746591535935574,,,,0.017844800042945294,,,,0.0,0.0,,,,,-0.006260686503716227,,,0.05664300549231973,0.0058786409897174565,,,,-0.0022484159816725433,0.0,0.0,,,0.0064981491719923205,,0.013783568780856091,,,,,,0.04242670671525087,,0.03746698535130452,,,,,0.01441513714192603,0.020432423440709103,0.010532074484546449,,,,0.03851299542454139,0.028030312180837735,,0.033072297402466956,,,,,,0.004444282642093301,,,,-0.008504406642598614
,,,0.0025341196173925963,,0.011185073762543478,,0.01000864633234186,,,,,0.009035445382628163,,-6.854843638473294e-05,,,,0.008325963106621453,,-0.008344911557983664,,,,0.00022520493610128056,,,,0.0,0.0,,,,,0.007885615545255381,,,0.0810996231222342,0.018174975393270017,,,,-0.002353052377226899,0.0,0.0,,,0.01641964435684924,,0.006757002068087163,,,,,,0.040662655426343675,,-0.008146818440152031,,,,,0.008157436137251521,0.03797986763873617,-0.0011494069855916451,,,,0.03517676486798772,0.008519900171987189,,0.023069880040809735,,,,,,-0.018749269726947338,,,,0.03979026804921868
,,,-0.001218076272937997,,0.00785931572319546,,0.016686873178544316,,,,,0.007772085889897866,,-3.534937269534967e-05,,,,0.011306913179003151,,0.015321360144928693,,,,0.012590787580616377,,,,0.0,0.0,,,,,0.009500595387896037,,,0.08157226423554731,0.010592908186105723,,,,0.007402598179384955,0.0,0.0,,,0.022856944430997506,,0.020006303719838983,,,,,,0.05269389378472339,,-0.007099959633654044,,,,,0.010894691076981686,0.04134920266262762,-0.02220002394686985,,,,0.02900194333270823,0.007626867584280167,,0.020332145433706483,,,,,,0.004277034725644386,,,,0.030438092554234797
,,,0.00851319718911291,,0.013495423301691482,,0.0031370407509506183,,,,,0.007213293826664962,,-2.3223566007291954e-05,,,,0.004486701057986953,,0.0071898311311391905,,,,0.004692946920203613,,,,0.0,0.0,,,,,-0.0002036036713413517,,,0.0805275687248472,0.017833993390719,,,,0.002469782207466651,0.0,0.0,,,0.01222499242157061,,0.016489180628534706,,,,,,0.06842028354584707,,-0.0017003727038553522,,,,,0.003912202325765947,0.016026696426882998,0.01583307550979474,,,,0.03799552629761555,0.004862455557379018,,0.031863893994424686,,,,,,0.009285775527178977,,,,0.034982750970132884
,,,0.004043975162697525,,0.018824029323553298,,0.1716261484004645,,,,,0.005001522116995412,,-1.6128024896322426e-05,,,,0.02574884614999263,,0.014913342618192734,,,,0.015742804291537106,,,,0.0,0.0,,,,,0.006855505235864066,,,-0.01312108745677425,0.011361460703378106,,,,0.01692086876536403,0.0,0.0,,,0.010728847994206802,,0.017017689265436925,,,,,,0.02447964465512678,,0.008952140545214343,,,,,0.01111415228207217,0.03598867622930735,0.007330321626777706,,,,0.021572089294997796,0.014638320686202029,,0.03288177940107759,,,,,,0.006206698328131781,,,,0.03071776416978572
,,,0.002949458328479836,,0.0075969771173993944,,0.1054471905196646,,,,,0.013750292857028603,,-3.495034437904224e-05,,,,0.017951337435301695,,0.007872361133257481,,,,-0.01890189894670073,,,,0.0,0.0,,,,,0.01598263083834156,,,0.027012598020302106,0.004018044608051025,,,,0.02802643634381531,0.0,0.0,,,0.010410413576934934,,0.011252824340213104,,,,,,0.025237295310056376,,0.054246581483701185,,,,,0.018031150860100348,0.004679051627352942,0.0007992063052650472,,,,0.05220293600363286,0.022939450422024284,,0.04270008822669654,,,,,,-0.007591285672681387,,,,-0.017048778629151905
,,,0.011631179128416904,,0.015908635677663346,,0.016315922961894682,,,,,0.004484203259955245,,-2.6439070061524706e-05,,,,0.006425979086190675,,0.014963301602831772,,,,-0.0045543211055247765,,,,0.0,0.0,,,,,0.012354521951687607,,,0.0670826868221154,-0.005703828930271807,,,,0.004279141563139467,0.0,0.0,,,0.011944868422463537,,-0.0067150943093848775,,,,,,0.020686086498228427,,-0.007266973206078034,,,,,-0.0014474975448069288,0.023976921039878817,0.03231284349713011,,,,0.03142480612742363,0.03285637273180375,,0.032751411709918694,,,,,,0.0029929301126464043,,,,0.002851753737445635
,,,0.010672101084473081,,0.005916452499702208,,0.10192117346001354,,,,,0.004744885133727424,,-3.9069840826769784e-05,,,,0.010899627122461952,,0.007303100361899535,,,,0.018444677258730908,,,,0.0,0.0,,,,,0.003583358237852394,,,0.05653603897529472,0.048976438013493814,,,,0.0003175677704317893,0.0,0.0,,,0.007078700455085876,,0.020949133596061775,,,,,,0.03816612578842113,,-0.005929835067293055,,,,,0.002373783326200123,0.005487904241737227,0.014458594065438072,,,,-0.01193004848488015,0.005860779018914105,,-0.014330011731222692,,,,,,0.0050620513434439796,,,,0.03300588513554482
,,,0.0037539454656235977,,0.026621612826055095,,0.016343523869917182,,,,,0.008155783665126778,,-6.654001733980355e-05,,,,0.002860925986794803,,0.015099124785506634,,,,-0.00429255807904698,,,,0.0,0.0,,,,,0.008836757479986176,,,0.007572549339904838,0.023508359836105778,,,,0.008731199179960373,0.0,0.0,,,0.010480354225055912,,0.013194030792173383,,,,,,-0.02766995203062636,,0.011869170157013194,,,,,0.01381026179657271,0.040650410824497156,0.012345502141885558,,,,0.031308374134436656,0.01889769933947432,,0.039470769423719756,,,,,,0.018498862199500067,,,,-0.00045075557759082955
