Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc)
,,,0.011313148235921566,,0.03222066917840918,,-0.0001782127795339532,,,,,,0.0,0.0,,,,0.012580959264143316,,,,,0.07762347292104153,0.04566550978866144,,,0.003941676681267427,0.0,0.0,,,,,,,,,,,0.010500693667257064,,0.006867450010434096,0.0,0.0,,,,,-0.005491266007684969,,,-0.002027377087870414,,,,,,,0.005913635164756712,-0.004795871709791585,-0.0029209985503670047,,,,,,,0.05169518654137874,,,0.12626957929980567,,,,0.0880660653498394,0.023952048460436127,,0.0006066978116788952,,,0.00843606419499903
,,,0.007510377511849212,,-0.02363520392554993,,0.00974038483015272,,,,,,0.0,0.0,,,,-0.0398454004646571,,,,,-0.018852303183284534,-0.005939742826090018,,,0.0018012628194373627,0.0,0.0,,,,,,,,,,,-0.03537245197474191,,-0.028096007519094624,0.0,0.0,,,,,0.011949644221770245,,,-0.01701230931451168,,,,,,,-0.0005595933200982769,-0.0625186377176553,-0.054813260994465464,,,,,,,0.0237732638940039,,,-0.03431542243909331,,,,-0.06311368816078564,-0.002846705630778555,,-0.00473948093608562,,,-0.012875594435538866
,,,0.022147069141706017,,-0.0009865380749558967,,-0.002278174419605675,,,,,,0.0,0.0,,,,0.0061758348383343905,,,,,0.06059750226151417,0.03060712163618717,,,0.0009963902790632699,0.0,0.0,,,,,,,,,,,0.0056215773829374135,,0.01539498109760689,0.0,0.0,,,,,0.025627272460216746,,,0.0023881874492077495,,,,,,,0.010160584684553253,0.044985150391114226,-0.0038000619816529442,,,,,,,0.04096509846040387,,,0.17173134234354429,,,,0.004820301451044327,0.03104642530514156,,0.00023382773348982274,,,0.0038052379949317745
,,,0.006379881942799815,,-0.01379118943077492,,0.04493742230028638,,,,,,0.0,0.0,,,,0.03033917838718437,,,,,0.034626406371065455,0.025946498869298635,,,0.018981572925864488,0.0,0.0,,,,,,,,,,,0.019275791570521048,,0.0014491113101320553,0.0,0.0,,,,,0.008025072731065187,,,-0.009123876468718352,,,,,,,0.009881029911215559,-0.014688046995447289,0.003232775444114439,,,,,,,-0.018862191478006534,,,0.0031256697910580695,,,,0.1634002420813526,0.019267886099067308,,0.007330492614001022,,,0.020505402458702995
,,,-0.0345475907362451,,-0.04895616459382069,,-0.017662907451091704,,,,,,0.0,0.0,,,,-0.00309694217119592,,,,,-0.031093259398535966,0.027462408135070414,,,-0.0010477219179034875,0.0,0.0,,,,,,,,,,,-0.015584478479733068,,-0.0223823918030294,0.0,0.0,,,,,-0.0347392764392908,,,-0.028640035489393704,,,,,,,-0.007253235778799739,-0.05225848630850062,-0.01972956409179441,,,,,,,-0.047535948940360846,,,-0.014922369658929333,,,,0.10913263153914526,-0.005010871535442941,,-0.006654296624661873,,,-0.025240367820703782
,,,0.0027303811257653123,,0.04976506600156505,,-0.02109942192297217,,,,,,0.0,0.0,,,,-0.023239421796725987,,,,,0.029669893080841336,-0.014634755284300555,,,0.0018189811663729516,0.0,0.0,,,,,,,,,,,-0.004520687987536356,,-0.023192593635672224,0.0,0.0,,,,,-0.04286665835081634,,,-0.03315696515629133,,,,,,,-0.00509012275530955,-0.03200281200792285,-0.014832271373206717,,,,,,,-0.06093027631180369,,,6.270135439562078e-05,,,,-0.04449619180497168,-0.011265918069063257,,-0.009485278258033022,,,0.0070054824204680635
,,,0.017369524977416218,,-0.009651461110185198,,0.028476086482672823,,,,,,0.0,0.0,,,,-0.014113245783862464,,,,,0.10881510484325665,0.045761414747697536,,,0.005247292346302078,0.0,0.0,,,,,,,,,,,0.09474274188387032,,0.009340476912669097,0.0,0.0,,,,,-0.008680036295439522,,,0.0443658622442533,,,,,,,0.0015021643481216416,0.0003956963580211159,0.08955746067776983,,,,,,,0.06625211300402051,,,0.006022380853716916,,,,-0.0009456745188720832,-0.003552436475563064,,0.006806871852542927,,,0.002526793086374172
,,,0.015558792251375377,,0.020559607679739435,,0.01923787168983721,,,,,,0.0,0.0,,,,0.03910856922488355,,,,,0.08887133946849722,0.07301288506467421,,,0.004142118005420012,0.0,0.0,,,,,,,,,,,0.006003416190652795,,0.03808815383367069,0.0,0.0,,,,,-0.010486744780389213,,,0.005451599330897801,,,,,,,0.045314102095185896,0.015259980142420415,-0.0060685443757729305,,,,,,,-0.03135402063830666,,,0.028151831810763788,,,,-0.005615132929735676,0.04163008405923047,,0.008497004840831143,,,0.014876217470907123
,,,0.004177195381187538,,0.0249884664850625,,-0.000785723102834328,,,,,,0.0,0.0,,,,0.060716852675419694,,,,,-0.005799705793842751,0.09335870548599196,,,0.006343022746761838,0.0,0.0,,,,,,,,,,,0.06322710629530337,,0.008551087556645522,0.0,0.0,,,,,0.015519405967846912,,,0.035071285391546886,,,,,,,0.04684669927457807,-0.024940342979504496,-0.0059808921811788235,,,,,,,-0.026143391025213236,,,-0.0037363161441305026,,,,0.12151392351424228,0.0034617613140898082,,0.005216457550303603,,,0.008633532022506793
,,,0.014738614784653305,,-0.007222788681817323,,0.01974209726894032,,,,,,0.0,0.0,,,,0.03535709842415395,,,,,-0.00462136307713481,0.03825006437077645,,,0.005015357728410091,0.0,0.0,,,,,,,,,,,0.000670472848556754,,0.020169343019346118,0.0,0.0,,,,,-0.028472821311930727,,,0.039049104679260545,,,,,,,0.03651855622576176,0.047809543276945005,0.004925793487690851,,,,,,,0.02754004342490085,,,-0.002338571826379596,,,,0.17355339316656276,0.013447380594190244,,-4.427992944555669e-06,,,0.016112240024840473
