Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc)
,0.001119043242700837,,0.001829304983071625,,,0.006311651670624029,0.0010655772260149896,0.009345594124272058,,0.0015421785515490865,,,,0.0,,,,0.008179574688830476,,0.009615074414279666,,0.06807280186172567,,,,,0.04747090886795679,0.0,0.0,,,,,0.014762238427537868,,,,0.010886730309884157,,,,0.037934380980296195,0.0,0.0,,,,,,,,,,,,0.07333791169634565,,,0.020581603221753998,-0.002462934854516792,0.0009511373371639147,0.002161091844921724,,,,,,0.034511333645420486,,,-0.005997413128019004,,0.07562928631551248,,0.012709517132397406,0.009752597768083142,0.002737509840480116,,,,0.060264620586430416
,0.003282224898278965,,0.002587280811889613,,,0.002447207059005736,-0.0003971258765312762,0.007102328264202139,,0.01409309192191989,,,,0.0,,,,0.03963880871271686,,0.020626246502556775,,0.08744888553419038,,,,,0.010953272696583565,0.0,0.0,,,,,0.01968870548934553,,,,-0.0012470617482634979,,,,-0.00626505426803704,0.0,0.0,,,,,,,,,,,,-0.005107355039919022,,,-0.005819120357064596,-0.012560803096425665,0.017170660965754963,0.008150576739196181,,,,,,0.002738636424093232,,,0.02481486222418061,,-0.009947610871516908,,0.04220887063784791,0.024353190296641385,0.0024742128604972294,,,,0.08387638997357383
,-0.021360197747464393,,-0.0018566814429191636,,,-0.01803415714659151,-0.0004371955720233581,-0.0071009784228208694,,-0.010124564136449934,,,,0.0,,,,0.014725009155725007,,-0.012325454685562537,,0.054472072251415614,,,,,0.03365277025482007,0.0,0.0,,,,,0.011120380296219519,,,,-0.0020609211868614437,,,,-0.0628938007761605,0.0,0.0,,,,,,,,,,,,0.03136170072920283,,,-0.007498459477679976,-0.009197532517835552,-0.0018166169186525124,-0.019421785710767542,,,,,,0.030948100865585484,,,-0.015139842707405886,,-0.052591593419779196,,-0.024506750626709293,0.000718518058579025,-0.00020166272564957552,,,,-0.09811903563549727
,0.0029417108192416118,,0.004194737645999727,,,-0.0005213856899304207,0.00961606880553389,0.010044015637481672,,0.00992596458431303,,,,0.0,,,,0.0060098147556287675,,0.002995924714943153,,-0.03667429208476888,,,,,-0.024200262209274348,0.0,0.0,,,,,-0.004080508426863418,,,,0.009753505272701687,,,,-0.031061788391492935,0.0,0.0,,,,,,,,,,,,0.1434826621607074,,,-0.0003044129528091079,-0.005051176842695334,0.013404317126584624,0.008190449655512563,,,,,,-0.011556443405275025,,,0.0024096640929743523,,-0.03422158146975468,,0.03496319974796256,0.0284249800369688,0.006368275281529363,,,,0.17725788188949781
,0.003858532436953432,,0.002112961431946549,,,0.010162697853140563,0.009831919149964043,0.037350737608867784,,0.017737485889953875,,,,0.0,,,,0.006959883180776577,,0.01567663029464137,,-0.037558724957199655,,,,,0.09838337034093686,0.0,0.0,,,,,0.0006801923115136421,,,,0.0041935854203024175,,,,0.06448905316012205,0.0,0.0,,,,,,,,,,,,0.025656180762241743,,,0.04031472509972152,0.016879579769554457,0.011382578574090701,-0.0013872183660747258,,,,,,0.06693552064826448,,,0.028484339424289382,,-0.007792126105307182,,-0.005177396098206689,0.008465862125682157,0.0004967410436164047,,,,0.0041742097549251995
,0.0018569558532931423,,-0.0005709619363618212,,,0.007575921440508369,0.005688200115428391,0.0028270173691393352,,0.0008223704966231542,,,,0.0,,,,0.018024566164929767,,0.0005605562050638003,,0.08395120735071514,,,,,-0.006823283768167014,0.0,0.0,,,,,0.01076042251157998,,,,0.0013096637304306085,,,,0.019924096244906177,0.0,0.0,,,,,,,,,,,,0.061719932088543296,,,0.019345090761330862,0.020192762064070686,-0.0006091877168265538,0.0031219789830677844,,,,,,0.025461233172420356,,,-0.0010589075894088806,,0.06978197483325158,,-0.007037777344511078,0.005142504376339455,0.002221299639234922,,,,0.07812368570911567
,-0.004180560093145811,,0.0008877581439424302,,,0.005104148562096537,-0.005915623346186211,-0.003619547254500665,,-0.0015813436701793764,,,,0.0,,,,-0.003453439288565952,,-0.008886837175285291,,-0.06932008477930966,,,,,-0.05624887720546771,0.0,0.0,,,,,0.016432239931073768,,,,-0.026769876260796403,,,,-0.004570702779482674,0.0,0.0,,,,,,,,,,,,0.06977193506975156,,,-0.012834734784673181,0.013740144318257772,-0.010461987917437424,-0.02029862422398182,,,,,,0.023740775207888427,,,-0.0045993052591595755,,0.048891322870212015,,0.010818077525246321,0.0012352959887643362,-0.0016672985771059514,,,,-0.1339015342472382
,-0.001864920794519284,,-0.0008553648005361425,,,0.0008064451651041216,-0.00018256626218319413,-0.009709780009392396,,-0.011304905716705936,,,,0.0,,,,-0.01531192093400979,,0.021968172994375233,,-0.06178664347005972,,,,,0.09326731208285885,0.0,0.0,,,,,-0.012549522186289505,,,,-0.005609218379255673,,,,-0.06705419967690782,0.0,0.0,,,,,,,,,,,,-0.04484513858460257,,,-0.006383697470938852,-0.013532612650079765,0.00948122462950025,-0.013844836226733503,,,,,,-0.05018762472064916,,,-0.010057321986330206,,-0.053382165422903444,,0.0018655176178057704,-0.042628105704915924,-0.012820086437647985,,,,-0.06116672030026672
,0.007499737590890724,,-0.000135190958160384,,,0.021266901952890056,0.011572604832872625,0.007630641967011508,,0.010465539435003416,,,,0.0,,,,-0.006174651782840401,,-0.0023506973927813735,,-0.017487882986596745,,,,,-0.006091113442342337,0.0,0.0,,,,,-0.0027926889812112526,,,,0.007767572546808334,,,,0.014145706721830626,0.0,0.0,,,,,,,,,,,,-0.007137869289733434,,,0.010620167788976252,0.009745175921344272,0.015186674348163804,0.004748555208420474,,,,,,0.04970345325006103,,,0.020324113127589513,,-0.01054983951536693,,0.09635849498026351,0.030134839023427035,0.005104924603412915,,,,0.16275615180478414
,0.0068107650132677305,,0.0031921717517242047,,,0.011257668038990474,0.00485661637071883,0.03097910748962616,,0.004069258340150638,,,,0.0,,,,-0.006523838573061711,,0.009244163765837135,,-0.036493477848784144,,,,,0.15267512793276466,0.0,0.0,,,,,-0.007909616670292803,,,,0.0017504914230834097,,,,-0.0022086806192273133,0.0,0.0,,,,,,,,,,,,-0.030122453517090666,,,0.0027565088514526943,-0.0006223997147642332,0.014412989910613431,0.02432089793427862,,,,,,0.0773191588493985,,,0.02189207136649304,,-0.0034269541797420883,,0.12080954086446091,0.02325722897123883,0.004070333564300767,,,,0.005944641439279926
